120
('X', (3, 1), (3, 2)), 103.21817506499974
('O', (1, 2), (2, 2)), 112.14474668900039
('X', (4, 1), (3, 1)), 92.38681370300037
('O', (1, 1), (2, 1)), 105.14578691699899
('X', (4, 2), (5, 2)), 81.31977841799926
('X', (4, 0), (5, 0)), 97.89983716199822
('X', (4, 1), (4, 2)), 68.97290657799931
('X', (5, 1), (4, 1)), 84.50566225199873
('O', (1, 4), (1, 3)), 62.370891841997945
('O', (0, 4), (1, 4)), 77.88185507199887
('X', (1, 1), (1, 0)), 57.500273896997896
('X', (0, 1), (0, 0)), 71.13806516399745
('X', (1, 1), (1, 2)), 53.860200177998195
('X', (0, 1), (0, 2)), 59.93803499799833
('O', (0, 5), (0, 4)), 52.58368821699696
('O', (1, 5), (2, 5)), 53.5270563189988
('O', (0, 5), (1, 5)), 51.88749636599641
('X', (1, 1), (0, 1)), 46.677965910997955
('X', (5, 1), (1, 1)), 38.93125812699509
