200
('O', (4, 2), (3, 2)), 172.03090303799945
('X', (3, 4), (3, 3)), 187.9215163739991
('O', (5, 2), (4, 2)), 153.69185828199988
('O', (5, 3), (5, 2)), 175.42683174399826
('X', (4, 4), (4, 3)), 141.2650143970004
('X', (3, 4), (4, 4)), 163.12980404099835
('X', (1, 4), (2, 4)), 132.49072702500052
('O', (5, 4), (5, 3)), 150.99589598099737
('X', (1, 2), (2, 2)), 120.33789489599985
('X', (0, 2), (1, 2)), 138.86028884499683
('X', (0, 5), (0, 4)), 112.04652280400114
('X', (3, 5), (4, 5)), 118.3325091739971
('X', (3, 4), (3, 5)), 107.25626286400075
('X', (3, 1), (4, 1)), 104.8087249939963
('X', (1, 1), (2, 1)), 98.9971438190023
('O', (5, 5), (5, 4)), 93.00324721299512
('X', (1, 0), (2, 0)), 93.7563399080027
('X', (1, 1), (1, 0)), 80.52112800399482
('X', (0, 1), (0, 0)), 90.3134145760032
('X', (1, 1), (0, 1)), 68.6486248009951
('O', (2, 5), (1, 5)), 88.83839151200482
('X', (3, 1), (3, 0)), 57.70259170799545
