30
('O', (2, 4), (2, 5)), 25.804240082001343
('O', (2, 3), (2, 2)), 28.590892045000146
('O', (0, 3), (0, 2)), 23.57001564300117
('X', (3, 1), (3, 2)), 27.12361183700159
('X', (4, 1), (4, 2)), 20.675828785000704
('O', (4, 3), (3, 3)), 25.651356181002484
('O', (5, 3), (4, 3)), 18.67784696400122
('X', (2, 1), (3, 1)), 24.14539248800247
('X', (2, 0), (3, 0)), 17.113351735002652
('O', (5, 1), (4, 1)), 22.26118210900131
('O', (5, 4), (4, 4)), 15.698152624001523
('O', (5, 0), (5, 1)), 20.7306210700026
('O', (4, 0), (5, 0)), 15.039086907001547
('X', (0, 0), (1, 0)), 18.903519231002065
('O', (4, 5), (3, 5)), 14.538817261001896
('X', (0, 1), (1, 1)), 15.6825605740014
('O', (5, 5), (4, 5)), 14.038577139001063
