300
('O', (4, 2), (3, 2)), 258.04671201699966
('X', (3, 4), (3, 3)), 281.6881488950021
('X', (4, 4), (4, 3)), 230.48218870599885
('O', (4, 1), (4, 2)), 245.95057758000257
('O', (4, 0), (3, 0)), 202.8736110849968
('O', (5, 0), (5, 1)), 226.64943942700484
('X', (1, 4), (2, 4)), 187.4725819949963
('X', (1, 5), (1, 4)), 207.63077828000678
('O', (4, 0), (4, 1)), 177.00527108799724
('X', (3, 5), (4, 5)), 175.52156946300602
('X', (0, 5), (1, 5)), 169.61407166299978
('X', (0, 4), (0, 3)), 156.65834203700797
('X', (0, 5), (0, 4)), 167.70952807900176
('O', (5, 0), (4, 0)), 140.98861834300624
('X', (0, 2), (1, 2)), 161.74911211600192
('X', (0, 1), (1, 1)), 125.75650307300748
('O', (5, 2), (5, 3)), 155.32687207600247
('O', (5, 0), (5, 2)), 108.94761257200662
('X', (0, 0), (0, 1)), 147.34154650500204
('X', (2, 0), (2, 1)), 92.76341130100627
('X', (0, 0), (1, 0)), 140.1233044340006
('X', (2, 0), (3, 4)), 77.71445488200698
