200
('X', (0, 3), (1, 3)), 172.03107446899958
('O', (0, 2), (1, 2)), 187.82143834700037
('X', (0, 4), (0, 3)), 167.44960042599814
('O', (0, 1), (0, 2)), 161.23259793299985
('X', (1, 4), (2, 4)), 147.39141512899732
('X', (0, 4), (0, 5)), 149.45038970900168
('O', (3, 1), (2, 1)), 136.20216379799604
('O', (3, 3), (2, 3)), 137.76337087799948
('O', (3, 5), (3, 4)), 122.62247635899621
('O', (1, 5), (1, 4)), 126.52616468399901
('O', (4, 5), (4, 4)), 114.73697584999536
('O', (5, 5), (5, 4)), 111.69435852900097
('X', (0, 1), (1, 1)), 109.31626726499599
('O', (2, 5), (3, 5)), 99.18252734700036
('X', (0, 0), (0, 1)), 107.37347015999694
('X', (3, 0), (3, 1)), 88.66068334999909
('X', (1, 0), (0, 0)), 99.55768773199452
('X', (2, 0), (3, 0)), 77.90633510299995
('O', (1, 5), (2, 5)), 97.79850874699332
('X', (1, 0), (2, 0)), 66.895448751
('X', (4, 0), (4, 1)), 95.40291568099201
('X', (5, 0), (5, 1)), 56.08849157699842
('O', (1, 0), (4, 0)), 83.09605573399313
('O', (1, 5), (5, 3)), 45.16993393899793
('X', (1, 0), (5, 0)), 63.41218105599182
('X', (5, 2), (4, 2)), 34.371675864998906
('O', (1, 0), (0, 4)), 55.740861123991635
('X', (3, 2), (3, 3)), 23.41404628499913
('O', (1, 5), (2, 2)), 49.37817300299139
('X', (5, 2), (4, 3)), 12.206765338998594
