30
('O', (2, 0), (2, 1)), 25.804171570998733
('X', (3, 0), (3, 1)), 28.555876525999338
('O', (1, 0), (1, 1)), 25.12689813399993
('O', (0, 0), (1, 0)), 27.031911939000565
('O', (0, 4), (1, 4)), 23.67313069499869
('O', (0, 1), (0, 2)), 25.266548642001
('X', (4, 0), (3, 0)), 23.100913618998675
('X', (4, 1), (4, 2)), 23.74351469300018
('X', (4, 0), (4, 1)), 22.547813415998462
('X', (5, 0), (5, 1)), 21.945261196999127
('X', (4, 0), (5, 0)), 22.047566109997206
('X', (2, 0), (2, 2)), 20.44834666799943
('X', (0, 0), (1, 3)), 16.4962016629961
('X', (2, 0), (5, 5)), 18.86023421199934
('X', (0, 0), (1, 2)), 12.294429968995246
