10
('X', (5, 3), (4, 3)), 8.601011930000823
('O', (2, 3), (2, 2)), 9.873851234999165
('X', (5, 2), (5, 1)), 7.923760519001007
('O', (1, 3), (2, 3)), 9.713232654998137
('X', (5, 5), (4, 5)), 7.1404141830007575
('X', (5, 2), (5, 3)), 9.506865460996778
('O', (0, 3), (1, 3)), 6.499493257000722
('X', (4, 2), (3, 2)), 9.27000384999701
('X', (4, 1), (4, 2)), 5.980788091001159
('X', (1, 1), (2, 1)), 8.949613884997234
('X', (1, 0), (2, 0)), 5.431050308001431
('O', (0, 5), (0, 4)), 8.62244361899684
('O', (2, 5), (1, 5)), 4.930714587000693
('X', (1, 1), (1, 0)), 8.206032731995947
('X', (0, 1), (1, 1)), 4.430406450999726
('X', (0, 2), (0, 1)), 7.756273850996877
('X', (0, 3), (0, 2)), 3.930126580999058
('X', (0, 5), (4, 4)), 7.278525913996418
