30
('O', (5, 2), (5, 3)), 25.804084421999505
('O', (2, 2), (3, 2)), 28.582421908999095
('O', (1, 2), (0, 2)), 22.825359978998677
('X', (4, 3), (3, 3)), 27.167782642998645
('X', (4, 4), (5, 4)), 20.22755152499849
('X', (2, 4), (3, 4)), 25.723046731998693
('X', (1, 4), (0, 4)), 17.295686817999012
('X', (2, 4), (2, 3)), 24.23142070599897
('X', (2, 5), (3, 5)), 15.702773367998816
('O', (1, 3), (1, 4)), 22.68926756899964
('X', (1, 5), (0, 5)), 14.620499105998533
('X', (2, 5), (2, 4)), 20.84404370499942
('O', (1, 0), (0, 0)), 13.699834285996985
('O', (3, 0), (4, 0)), 19.182427309999184
('O', (1, 0), (2, 0)), 12.969338780996623
('O', (1, 3), (1, 2)), 17.534547373998066
('X', (1, 5), (2, 5)), 12.46908894599619
('X', (4, 5), (4, 4)), 15.506848343999081
