10
('X', (3, 2), (3, 1)), 8.57851982899956
('X', (4, 2), (4, 1)), 9.872439184000541
('O', (2, 3), (1, 3)), 7.6330627869992895
('X', (3, 2), (4, 2)), 9.71070981000048
('O', (2, 2), (2, 3)), 6.627066336999633
('X', (3, 3), (3, 2)), 9.506398202000128
('O', (1, 2), (1, 1)), 6.055160800999147
('O', (0, 2), (0, 1)), 9.27492649299893
('O', (0, 3), (0, 4)), 5.475334841999938
('X', (5, 3), (5, 2)), 8.988361939998867
('O', (0, 2), (1, 2)), 4.975055278000582
('X', (4, 3), (5, 3)), 8.585759243998837
('X', (4, 5), (3, 5)), 4.474840359000154
('X', (5, 5), (4, 5)), 8.177720622998095
('X', (5, 4), (4, 4)), 3.9745808970001235
('X', (5, 5), (5, 4)), 7.631797905996791
('X', (2, 5), (2, 4)), 3.4742918600004487
('X', (1, 5), (2, 5)), 7.1446729239960405
('X', (1, 4), (1, 5)), 2.974144279000029
