10
('X', (3, 1), (3, 2)), 8.60123186799865
('O', (2, 1), (2, 2)), 9.872989461000543
('X', (4, 1), (4, 0)), 8.052363761999004
('O', (3, 1), (2, 1)), 9.71389372900012
('X', (5, 1), (5, 0)), 7.535984715999803
('O', (3, 0), (3, 1)), 9.511188193000635
('X', (4, 1), (4, 2)), 7.015491063999434
('O', (2, 0), (3, 0)), 9.267298708000453
('X', (5, 1), (5, 2)), 6.515272372998879
('O', (1, 0), (0, 0)), 8.976707182999235
('O', (2, 0), (1, 0)), 5.946325271997921
('O', (2, 3), (3, 3)), 8.275881372997901
('O', (2, 5), (2, 4)), 5.445893159996558
('O', (4, 5), (4, 4)), 7.919514322997202
('O', (3, 5), (2, 5)), 4.945599751996269
('X', (4, 1), (5, 1)), 7.25662163999732
('X', (4, 3), (5, 3)), 4.445353125995098
