300
('O', (2, 3), (2, 2)), 258.04657304099965
('X', (3, 4), (3, 3)), 281.66876136200153
('O', (1, 3), (2, 3)), 235.70732453800156
('O', (1, 4), (1, 3)), 263.3753287050022
('X', (3, 5), (2, 5)), 221.59003054200002
('X', (3, 4), (4, 4)), 244.4527510270018
('X', (3, 5), (4, 5)), 214.70820150500003
('X', (3, 4), (3, 5)), 224.65570909500093
('O', (0, 4), (1, 4)), 208.6820641910017
('O', (0, 3), (0, 2)), 205.41953785600344
('O', (0, 5), (1, 5)), 203.81332242100325
('O', (0, 4), (0, 5)), 186.36874459700266
('O', (0, 3), (0, 4)), 201.67479428700244
('O', (4, 3), (5, 3)), 164.4968438510041
('O', (4, 2), (4, 3)), 187.34000512400235
('O', (5, 2), (5, 1)), 145.5502154190035
('O', (3, 2), (4, 2)), 179.90186999800426
('O', (3, 0), (3, 1)), 118.79208965700673
('O', (1, 0), (0, 0)), 162.72599512500165
('O', (5, 0), (4, 0)), 102.22356174100787
('X', (2, 4), (3, 4)), 162.7258727059998
('X', (5, 4), (5, 5)), 85.11011983000571
