60
('O', (3, 2), (4, 2)), 51.60889789599969
('O', (1, 2), (2, 2)), 56.67881958199905
('X', (5, 3), (4, 3)), 44.56844601500052
('X', (5, 1), (4, 1)), 53.29619220999848
('X', (5, 5), (4, 5)), 40.29723602500053
('X', (5, 4), (4, 4)), 49.76914829699854
('O', (1, 5), (1, 4)), 36.1253963040017
('O', (3, 5), (3, 4)), 45.42578703399886
('X', (5, 2), (5, 3)), 33.81991962200118
('X', (5, 0), (5, 1)), 42.08255234399803
('O', (2, 5), (1, 5)), 30.71252755200294
('O', (3, 5), (2, 5)), 37.14916649899715
('O', (3, 3), (2, 3)), 27.973491138003737
('O', (3, 0), (3, 1)), 33.65086321599665
('O', (2, 0), (3, 0)), 26.316273601005378
('X', (4, 0), (5, 0)), 28.840603990996897
('X', (1, 0), (1, 1)), 24.739866563004398
('X', (0, 0), (0, 1)), 24.27223980799681
('O', (1, 0), (2, 0)), 24.194538703004582
('X', (4, 0), (5, 2)), 21.238242259996696
