120
('X', (3, 0), (3, 1)), 103.21844628799954
('O', (2, 0), (2, 1)), 112.44585157800066
('X', (4, 0), (4, 1)), 100.51028691299871
('O', (1, 0), (1, 1)), 102.26830534500004
('O', (3, 0), (2, 0)), 97.5000893969991
('X', (5, 0), (5, 1)), 85.76341479800067
('O', (4, 0), (3, 0)), 96.80772041799901
('O', (4, 2), (3, 2)), 79.08820999600175
('O', (4, 3), (4, 2)), 91.40227938999851
('O', (5, 3), (4, 3)), 72.84465469500174
('O', (5, 2), (5, 3)), 88.4631337719984
('X', (4, 0), (5, 0)), 61.70335142500153
('X', (1, 0), (0, 0)), 84.75071897699672
('X', (4, 0), (1, 0)), 55.91306362600153
('X', (4, 4), (3, 4)), 81.23651426099786
('X', (5, 4), (4, 4)), 49.63601778700286
('O', (5, 5), (4, 5)), 78.5483862919973
('X', (5, 2), (5, 4)), 43.552351707003254
('X', (2, 2), (2, 3)), 76.81743432499752
('O', (5, 2), (1, 2)), 37.62723380000352
('O', (5, 5), (5, 2)), 64.27362911799901
('O', (3, 5), (2, 5)), 30.67353869600265
('O', (3, 3), (3, 5)), 47.099083956998584
('X', (0, 2), (0, 1)), 24.956174644003113
('X', (0, 3), (1, 3)), 42.02759639999931
('O', (5, 5), (2, 2)), 19.214462637002725
