300
('X', (3, 1), (3, 2)), 258.0468168410007
('O', (1, 2), (2, 2)), 281.5193154910012
('X', (3, 0), (3, 1)), 230.96895114600193
('O', (1, 3), (2, 3)), 247.91832797200186
('X', (2, 0), (2, 1)), 208.1438272710002
('O', (1, 2), (1, 1)), 226.76761433100182
('O', (1, 4), (1, 3)), 190.90630268500172
('X', (1, 0), (2, 0)), 208.8952114620006
('O', (4, 4), (3, 4)), 174.15657388000182
('O', (4, 5), (4, 4)), 191.22412537099808
('O', (5, 5), (4, 5)), 162.71843531700142
('O', (5, 4), (5, 3)), 174.07333208899945
('X', (0, 0), (0, 1)), 159.87602567600334
('X', (1, 0), (0, 0)), 129.183049149
('O', (5, 5), (5, 4)), 157.03488315900177
('X', (3, 0), (4, 0)), 108.54365321799924
('X', (1, 0), (3, 3)), 133.134850972001
