60
('O', (3, 2), (4, 2)), 51.498496240999884
('O', (1, 2), (2, 2)), 56.60909636100041
('X', (5, 3), (4, 3)), 44.47291835099895
('X', (5, 1), (4, 1)), 52.9256591960002
('X', (5, 4), (4, 4)), 40.21076369099865
('X', (5, 5), (4, 5)), 49.47695829499935
('O', (1, 4), (2, 4)), 35.90915595699698
('X', (5, 0), (5, 1)), 42.7014524899987
('O', (1, 5), (1, 4)), 31.161457084996073
('O', (0, 5), (1, 5)), 39.62079112399806
('O', (0, 3), (0, 2)), 27.43963780899685
('O', (0, 5), (0, 4)), 36.372610522998
('X', (2, 0), (1, 0)), 25.280232133996833
('X', (5, 0), (4, 0)), 33.162234187997456
('X', (5, 2), (5, 3)), 24.531162307996055
('X', (5, 0), (5, 2)), 29.588673590997132
('O', (2, 5), (3, 5)), 23.719234706997668
('O', (2, 3), (3, 3)), 25.88671573499778
('X', (5, 4), (5, 5)), 22.49964274499689
('X', (5, 0), (5, 4)), 22.68622954699822
