200
('O', (3, 2), (4, 2)), 199.56409840800006
('X', (0, 3), (1, 3)), 187.32700480899985
('O', (3, 3), (4, 3)), 199.2493742480001
('O', (2, 3), (3, 3)), 174.6603028999998
('O', (2, 2), (2, 3)), 199.0501804680007
('X', (0, 2), (1, 2)), 162.0802060650003
('O', (3, 2), (2, 2)), 198.93363447199954
('O', (3, 0), (3, 1)), 149.9931129580018
('O', (1, 0), (0, 0)), 198.84486570399895
('O', (3, 0), (4, 0)), 137.91848819100233
('O', (1, 0), (1, 1)), 198.82834656500017
('X', (0, 1), (0, 2)), 122.60759415900247
('X', (0, 3), (0, 4)), 198.8072238980003
('X', (0, 1), (3, 2)), 109.9607125670027
('O', (2, 0), (2, 1)), 198.69990605400017
('X', (0, 3), (3, 4)), 89.07474820100288
