30
('O', (3, 2), (4, 2)), 29.516859936999026
('O', (1, 2), (2, 2)), 28.588633055000173
('X', (5, 3), (4, 3)), 29.156897164999464
('X', (5, 1), (4, 1)), 27.11782219899942
('X', (5, 4), (4, 4)), 28.927173123998728
('X', (5, 5), (4, 5)), 25.630831030999616
('O', (0, 2), (1, 2)), 28.825001419998443
('O', (0, 3), (1, 3)), 24.109656204000203
('O', (0, 2), (0, 3)), 28.771749016998
('X', (5, 1), (5, 2)), 22.536659420000433
('X', (5, 0), (4, 0)), 28.761471179997898
('X', (5, 1), (5, 0)), 14.536062657000002
('O', (0, 0), (0, 1)), 28.729801682997277
('X', (3, 1), (2, 1)), 13.557487214000503
('X', (3, 5), (3, 4)), 28.700820045996807
('O', (3, 0), (3, 1)), 12.435906472999704
('O', (0, 0), (1, 0)), 28.672958580997147
('O', (0, 2), (5, 1)), 11.378895071999068
