30
('O', (3, 2), (4, 2)), 29.56186334799895
('O', (1, 2), (2, 2)), 28.59818927499873
('X', (5, 3), (4, 3)), 29.206860526997843
('X', (5, 1), (4, 1)), 27.072502300998167
('X', (5, 4), (4, 4)), 28.98001582299912
('X', (5, 5), (4, 5)), 25.60129870199671
('O', (0, 2), (1, 2)), 28.88026897099917
('O', (0, 3), (1, 3)), 24.07748093999726
('O', (0, 2), (0, 3)), 28.834875406997526
('X', (5, 1), (5, 2)), 22.294346446997224
('X', (5, 0), (4, 0)), 28.82442202999664
('X', (5, 1), (5, 0)), 10.872044323996306
('O', (0, 0), (0, 1)), 28.79267298299783
('X', (3, 1), (2, 1)), 10.2688125939967
('X', (3, 5), (3, 4)), 28.754233473999193
('O', (3, 0), (3, 1)), 9.598071904996686
('O', (0, 0), (1, 0)), 28.723094445998868
('O', (0, 2), (5, 1)), 8.881423261997043
