200
('O', (3, 2), (4, 2)), 199.11890414700065
('X', (0, 3), (1, 3)), 187.6942465919983
('O', (3, 3), (4, 3)), 198.8057592969999
('O', (2, 3), (3, 3)), 175.03335622899795
('O', (2, 2), (2, 3)), 198.69361696499982
('X', (0, 2), (1, 2)), 161.17597337799816
('O', (3, 2), (2, 2)), 198.63339539299886
('O', (3, 0), (3, 1)), 148.91481562999797
('O', (1, 0), (0, 0)), 198.58245192399954
('O', (3, 0), (4, 0)), 136.6633209829979
('O', (1, 0), (1, 1)), 198.56407421099902
('X', (0, 1), (0, 2)), 124.5150672719974
('X', (0, 3), (0, 4)), 198.54346581499885
('X', (0, 1), (3, 2)), 112.51049609399706
('O', (2, 0), (2, 1)), 198.4904548179984
('X', (0, 3), (3, 4)), 91.86060537799858
