300
('O', (3, 2), (4, 2)), 299.1265847729992
('X', (0, 3), (1, 3)), 280.48350743099945
('O', (3, 3), (4, 3)), 298.96814590899885
('O', (2, 3), (3, 3)), 261.2098844249995
('O', (2, 2), (2, 3)), 298.8556756559992
('X', (0, 2), (1, 2)), 239.9513675039998
('O', (3, 2), (2, 2)), 298.7442495609994
('O', (3, 0), (3, 1)), 216.41852153400032
('O', (1, 0), (0, 0)), 298.65623732699896
('O', (3, 0), (4, 0)), 197.0564652310004
('O', (1, 0), (1, 1)), 298.62633522599936
('X', (0, 1), (0, 2)), 176.98139676200117
('X', (0, 3), (0, 4)), 298.5995801679983
('X', (0, 1), (3, 2)), 159.6181297210005
('O', (2, 0), (2, 1)), 298.5387962319983
('X', (0, 3), (3, 4)), 139.53542212000139
