60
('O', (3, 2), (4, 2)), 59.552238266998756
('O', (1, 2), (2, 2)), 56.69897861900063
('X', (5, 3), (4, 3)), 59.18785243399907
('X', (5, 1), (4, 1)), 53.41251119100161
('X', (5, 4), (4, 4)), 58.94438465799976
('X', (5, 5), (4, 5)), 50.05178802300179
('O', (0, 2), (1, 2)), 58.742438737001066
('O', (0, 5), (0, 4)), 44.522527250002895
('O', (3, 5), (3, 4)), 58.712367352
('X', (5, 3), (5, 4)), 41.30962119400283
('O', (2, 5), (1, 5)), 58.69277202000012
('O', (2, 4), (2, 3)), 37.51479326200388
('O', (2, 5), (3, 5)), 58.68488456299929
('X', (5, 2), (5, 1)), 22.50816965300328
('O', (2, 4), (2, 5)), 58.675371453999105
('O', (1, 4), (2, 4)), 19.569202627004415
