120
('O', (3, 2), (4, 2)), 119.13028386199949
('X', (0, 3), (1, 3)), 112.4928246899999
('O', (3, 3), (4, 3)), 118.96410910299892
('O', (2, 3), (3, 3)), 104.7333309959995
('O', (2, 2), (2, 3)), 118.85803048299931
('X', (0, 2), (1, 2)), 97.15077295499941
('O', (3, 2), (2, 2)), 118.78996567499962
('O', (3, 0), (3, 1)), 90.146477581
('O', (1, 0), (0, 0)), 118.69712231500125
('O', (3, 0), (4, 0)), 82.11518050199993
('O', (1, 0), (1, 1)), 118.68042767300176
('X', (0, 1), (0, 2)), 74.87788138199903
('X', (0, 3), (0, 4)), 118.638120626003
('X', (0, 1), (3, 2)), 67.86594428099852
('O', (2, 0), (2, 1)), 118.5322084990039
('X', (0, 3), (3, 4)), 59.10055557499982
