120
('O', (3, 2), (4, 2)), 119.10369016699951
('O', (1, 2), (2, 2)), 112.9556333290002
('X', (5, 3), (4, 3)), 118.73779473399918
('X', (5, 1), (4, 1)), 105.68734367599973
('X', (5, 4), (4, 4)), 118.26872584699777
('X', (5, 5), (4, 5)), 98.10191775000021
('O', (0, 2), (1, 2)), 118.06220210399806
('O', (0, 5), (0, 4)), 90.32723111400082
('O', (3, 5), (3, 4)), 118.02804442999877
('X', (5, 3), (5, 4)), 83.05323483699976
('O', (2, 5), (1, 5)), 117.99684796999827
('O', (2, 4), (2, 3)), 75.22553778099973
('O', (2, 5), (3, 5)), 117.98915382199812
('X', (5, 2), (5, 1)), 61.851109531000475
('O', (2, 4), (2, 5)), 117.97927181299929
('O', (1, 4), (2, 4)), 53.93728279700008
