30
('O', (3, 2), (4, 2)), 29.1084778989989
('O', (1, 2), (2, 2)), 28.564243294000335
('X', (5, 3), (4, 3)), 28.710653208998338
('X', (5, 1), (4, 1)), 27.105652472000656
('X', (5, 4), (4, 4)), 28.47593032899931
('X', (5, 5), (4, 5)), 25.56381108700043
('O', (0, 2), (1, 2)), 28.2733837199994
('O', (0, 3), (1, 3)), 24.088241905999894
('O', (0, 2), (0, 3)), 28.18036285999915
('X', (5, 1), (5, 2)), 22.511714432999725
('X', (5, 0), (4, 0)), 28.1699927009995
('X', (5, 1), (5, 0)), 20.11187464499926
('O', (0, 0), (0, 1)), 28.13827585099898
('X', (3, 1), (2, 1)), 18.535346621998542
('X', (3, 5), (3, 4)), 28.099737969998387
('O', (3, 0), (3, 1)), 16.9531941059995
('O', (0, 0), (1, 0)), 28.069064896999407
('O', (0, 2), (5, 1)), 15.274646162999488
